"user_id","num_clicks","num_sessions","avg_session_duration","age","gender","married","has_children","home_country","home_city","time_spent","num_trips","num_flights","num_booked_hotel","money_spent_hotel","distance_flown","total_booking_price","total_cancellation","total_flight_with_discount","total_hotel_with_discount","avg_flight_discount","avg_hotel_discount","groups","age_bucket"
"517445","157","9","129.78","41","F","true","false","usa","st. petersburg","1","3","2","3","6615","1496.123468062511","6886.98","0","0","0","","","Middle-aged frequent traveller","26-45"
"517467","64","8","60.25","37","F","false","false","usa","lincoln","1","2","2","2","5486","2030.6749508461157","5745.096","0","1","0","0.20","","Dreamer","26-45"
"517486","142","10","105.70","47","F","true","false","usa","columbus","1","3","5","3","454","3469.496033068215","928.96","0","0","0","","","Middle-aged frequent traveller","46-55"
"517491","139","8","130.75","56","F","false","false","usa","nashville","1","8","12","7","5799","11079.999954233228","7772.56","0","0","0","","","Business traveller","56+"
"517545","97","8","90.13","53","F","true","false","canada","saskatoon","1","2","4","1","95","4429.650462561211","791.2225","0","1","0","0.25","","Dreamer","46-55"
"517548","116","8","108.38","53","F","true","false","usa","new york","1","3","6","2","445","4434.304951094273","1375.71","0","0","0","","","Middle-aged frequent traveller","46-55"
"517549","193","9","158.56","51","F","false","false","usa","salt lake city","1","6","12","5","3805","15163.868888068237","6770.778","0","1","0","0.20","","Business traveller","46-55"
"517571","128","8","118.75","45","M","false","false","usa","phoenix","1","1","2","1","278","3268.167194488783","706.4170","0","1","0","0.15","","Dreamer","26-45"
"517579","72","8","66.63","20","F","false","false","usa","los angeles","1","1","2","1","840","2937.0128034816453","1762.149","0","1","0","0.10","","Dreamer","17-25"
"517581","224","8","207.88","37","F","false","false","usa","san antonio","1","3","6","3","3106","6538.75958358505","4760.31","0","0","0","","","Middle-aged frequent traveller","26-45"
"517596","143","9","117.33","55","F","true","true","usa","kansas city","1","3","6","3","2390","4115.439854767339","3109.48","0","0","0","","","Family Traveller","46-55"
"517633","129","8","123.13","38","F","true","false","usa","houston","1","4","5","4","4571.4","7060.874622949453","5483.01","0","0","1","","0.20","Middle-aged frequent traveller","26-45"
"517653","145","8","134.13","54","F","true","true","usa","phoenix","1","2","4","2","219.70","2991.9355224220644","779.4990","0","1","1","0.05","0.05","Family Traveller","46-55"
"517674","159","9","133.00","31","F","false","false","usa","los angeles","1","3","6","2","4992","6879.931237798581","7782.83","0","0","0","","","Young frequent traveller","26-45"
"517675","138","8","128.00","30","F","true","false","canada","toronto","1","4","8","4","3940.0","5002.516374998295","5020.960","0","1","1","0.20","0.10","Young frequent traveller","26-45"
"517676","138","8","129.13","43","F","true","false","usa","new york","1","4","8","2","485","15541.371005467889","3387.18","0","0","1","","0.10","Middle-aged frequent traveller","26-45"
"517700","140","8","132.25","47","F","false","false","usa","dallas","1","4","6","4","1220","9066.462218209448","2584.32","0","0","0","","","Middle-aged frequent traveller","46-55"
"517715","163","8","152.38","82","M","true","false","usa","chicago","1","2","4","2","3436","2388.9815916045964","3886.36","0","0","0","","","Senior Traveller","56+"
"517732","98","8","90.63","44","F","false","false","usa","tacoma","1","2","4","2","261","5252.826386000658","1181.018","0","1","0","0.10","","Dreamer","26-45"
"517735","134","8","123.50","49","F","true","true","usa","memphis","1","2","4","1","2964","3734.0618899555693","3572.0850","0","2","0","0.25","","Family Traveller","46-55"
"517739","61","8","57.38","27","F","true","true","usa","chicago","1","1","2","1","1115","635.8241658203178","1229.12","0","0","0","","","Family Traveller","26-45"
"517743","134","8","124.38","36","F","false","false","usa","new york","1","4","7","4","738","10920.463043987871","2355.5930","0","1","0","0.15","","Middle-aged frequent traveller","26-45"
"517772","209","8","658.43","39","F","false","true","usa","new york","1","4","7","4","1130","11188.67357075421","3064.48","0","0","0","","","Family Traveller","26-45"
"517776","137","8","127.50","60","F","true","true","usa","honolulu","1","3","6","3","1764","25910.057610458043","5708.09","0","0","0","","","Senior Traveller","56+"
"517787","130","8","119.88","34","F","false","false","usa","madison","1","1","2","1","1974","1536.9826589281067","2825.82","0","0","0","","","Dreamer","26-45"
"517803","161","8","148.25","48","M","true","false","usa","los angeles","1","5","8","5","1733.70","12217.135851352388","3705.617","0","1","1","0.10","0.15","Middle-aged frequent traveller","46-55"
"517819","124","8","117.00","34","F","false","false","canada","vancouver","1","1","1","1","600","3634.665026489738","936.32","0","0","0","","","Dreamer","26-45"
"517825","123","8","115.25","55","F","true","false","usa","milwaukee","1","4","8","4","460","3661.57332125211","1090.55","0","0","0","","","Middle-aged frequent traveller","46-55"
"517839","261","8","241.38","47","F","true","false","usa","milwaukee","1","3","6","2","731","6014.6834399015315","1745.68","0","0","0","","","Middle-aged frequent traveller","46-55"
"517847","204","9","169.44","49","F","true","false","usa","denver","1","4","6","4","703.00","4203.136936625386","1472.27","0","1","1","0.25","0.05","Middle-aged frequent traveller","46-55"
"517871","126","9","104.33","27","F","false","true","usa","boston","1","1","2","1","204","1290.164105193827","438.08","0","0","0","","","Family Traveller","26-45"
"517894","170","8","157.88","48","F","true","false","canada","montreal","1","3","4","3","2313","6499.915424938929","3582.60","0","0","0","","","Middle-aged frequent traveller","46-55"
"517898","172","8","622.12","20","F","false","true","usa","lubbock","1","1","2","1","174","2555.074284615833","592.25","0","0","0","","","Family Traveller","17-25"
"517925","95","9","79.11","28","F","true","false","usa","st. louis","1","1","2","1","8400","1453.2324895906133","8909.26","0","0","0","","","Dreamer","26-45"
"517931","132","9","110.33","37","F","false","false","usa","philadelphia","1","5","5","5","13085.90","8242.338376364096","14178.15","0","1","1","0.05","0.05","Middle-aged frequent traveller","26-45"
"517961","283","8","991.38","62","F","true","true","canada","montreal","1","2","4","2","321","7351.047141603718","2506.43","0","0","0","","","Senior Traveller","56+"
"517967","188","8","176.25","47","F","false","true","usa","phoenix","1","2","2","2","1779","2474.8553497991516","2168.94","0","0","0","","","Family Traveller","46-55"
"517968","136","8","126.75","44","F","true","false","usa","new york","1","4","4","4","2633.85","2899.682267792172","3173.47","0","0","2","","0.05","Middle-aged frequent traveller","26-45"
"518012","115","8","107.63","35","M","false","false","usa","rochester","1","2","4","2","328","3500.5443339738345","901.25","0","0","0","","","Dreamer","26-45"
"518015","138","8","128.25","41","F","false","true","usa","austin","1","4","8","4","3803.8","7444.726416753212","5086.9375","0","1","1","0.15","0.20","Family Traveller","26-45"
"518041","114","8","106.50","20","F","false","false","usa","new york","1","1","0","1","437.00","","","0","0","1","","0.05","Dreamer","17-25"
"518044","131","9","109.11","54","F","true","true","usa","cincinnati","1","4","4","3","1900","4176.343137095382","2655.41","0","0","1","","0.05","Family Traveller","46-55"
"518074","125","9","104.56","31","F","false","false","usa","milwaukee","1","2","4","1","1080","4436.410904230135","2099.802","0","1","0","0.10","","Dreamer","26-45"
"518084","92","8","86.50","25","F","false","false","usa","san francisco","1","1","2","1","2124","3084.4348868234247","3103.3455","0","1","0","0.05","","Dreamer","17-25"
"518092","137","8","128.75","45","F","false","false","usa","new york","1","5","10","3","1149","9873.888164425774","2930.70","0","0","0","","","Middle-aged frequent traveller","26-45"
"518121","175","9","144.78","32","F","false","false","canada","vancouver","1","3","6","3","2374.8","7116.119943535661","4184.5515","0","1","1","0.15","0.10","Young frequent traveller","26-45"
"518127","143","8","133.75","36","F","false","false","usa","memphis","1","4","8","4","1633.15","4775.8378977300545","2600.92","0","0","2","","0.10","Middle-aged frequent traveller","26-45"
"518135","380","8","1067.25","36","F","false","false","usa","new york","1","2","2","2","410.00","2408.2609906561474","874.26","0","0","1","","0.25","Dreamer","26-45"
"518191","391","9","972.56","47","F","true","false","usa","detroit","1","2","4","1","370","1209.3351989517787","590.61","0","0","0","","","Dreamer","46-55"
"518196","99","8","92.13","56","F","true","true","usa","san jose","1","3","4","2","9384.80","7331.348339616222","10676.64","0","0","1","","0.05","Family Traveller","56+"
"518211","126","9","103.67","39","F","false","true","usa","new york","1","4","8","4","609","9172.929439803938","2318.18","0","0","0","","","Family Traveller","26-45"
"518219","115","8","107.38","27","F","false","false","usa","columbus","1","3","6","2","476","5800.042333109631","1521.740","0","1","0","0.20","","Young frequent traveller","26-45"
"518281","143","8","132.88","54","F","true","true","canada","montreal","1","4","7","3","1265","11057.085137754044","3007.897","0","1","0","0.30","","Family Traveller","46-55"
"518324","218","8","201.63","40","F","false","false","usa","norfolk","1","5","9","5","1566","5302.996427849805","2515.1190","0","1","0","0.05","","Middle-aged frequent traveller","26-45"
"518334","105","8","97.50","33","F","true","true","usa","mobile","1","2","2","2","1645.6","1690.7294280230442","1958.48","0","0","1","","0.20","Family Traveller","26-45"
"518338","154","8","143.38","37","F","false","true","usa","fort worth","1","4","6","4","3338","4004.170457245329","4009.12","0","0","0","","","Family Traveller","26-45"
"518347","121","8","113.00","55","F","true","true","usa","boston","1","4","8","3","1004","5915.648523259986","2105.72","0","0","0","","","Family Traveller","46-55"
"518348","115","8","108.13","35","F","true","true","usa","rochester","1","2","2","2","4188.80","3484.810987873684","4663.728","0","1","1","0.20","0.05","Family Traveller","26-45"
"518372","139","8","128.50","31","F","false","false","usa","riverside","1","2","4","2","1106","3280.7406500062166","1617.2705","0","1","0","0.15","","Dreamer","26-45"
"518393","87","8","80.88","41","F","false","false","usa","los angeles","1","2","4","2","252.1","5686.812057990477","1269.32","0","0","1","","0.10","Dreamer","26-45"
"518406","115","8","106.50","52","F","true","false","usa","new york","1","3","5","3","952","1607.4083012096564","1220.01","0","0","0","","","Middle-aged frequent traveller","46-55"
"518416","180","8","165.13","46","F","false","false","usa","houston","1","3","6","3","4681","5351.869064343586","5580.1240","0","1","0","0.15","","Middle-aged frequent traveller","46-55"
"518422","146","8","135.25","60","F","true","false","usa","colorado springs","1","1","0","1","339","","","0","0","0","","","Senior Traveller","56+"
"518443","94","8","86.63","78","F","true","false","canada","calgary","1","2","2","2","2416.00","2981.7359497901894","2966.93","0","0","1","","0.15","Senior Traveller","56+"
"518450","107","8","100.13","63","F","true","true","usa","cincinnati","1","2","2","1","1995","2918.125382497275","2499.17","0","0","0","","","Senior Traveller","56+"
"518480","135","8","125.38","45","F","true","true","usa","lubbock","1","4","6","4","4300.40","6151.912187479911","6051.7775","0","1","1","0.25","0.05","Family Traveller","26-45"
"518495","150","8","138.88","24","F","false","false","canada","montreal","1","2","4","2","4222","2173.2483976798817","4590.4425","0","1","0","0.35","","Dreamer","17-25"
"518516","170","11","114.64","57","F","true","true","usa","new york","1","3","6","3","2300","5273.1826851737","3171.43","0","0","0","","","Family Traveller","56+"
"518526","173","8","162.00","54","M","false","false","usa","new york","1","5","9","5","4034","9279.398474977934","5870.145","0","1","0","0.10","","Middle-aged frequent traveller","46-55"
"518527","202","8","189.00","45","F","true","false","canada","edmonton","1","5","10","5","4866.0","8659.74102025437","7044.974000000000038844","0","1","1","0.40","0.10","Middle-aged frequent traveller","26-45"
"518533","105","8","98.13","37","F","false","true","usa","phoenix","1","3","6","1","76","8205.102104810816","1415.822","0","1","0","0.10","","Family Traveller","26-45"
"518535","160","9","131.89","46","M","true","false","usa","houston","1","3","4","2","1166.90","4638.557585643328","1940.50","0","0","1","","0.05","Middle-aged frequent traveller","46-55"
"518541","102","8","94.13","47","F","false","false","usa","long beach","1","4","6","2","1624","12176.544161939564","3614.8130","0","1","0","0.15","","Middle-aged frequent traveller","46-55"
"518567","120","9","100.56","18","F","false","false","usa","chicago","1","1","2","1","106","1173.3344883917134","328.33","0","0","0","","","Dreamer","17-25"
"518579","110","8","102.63","42","M","false","false","usa","seattle","1","3","4","3","2104","5305.471507053824","3121.34","0","0","0","","","Middle-aged frequent traveller","26-45"
"518582","200","8","185.25","51","F","true","true","usa","jacksonville","1","4","6","3","8158","14508.120602960244","13248.20","0","0","0","","","Family Traveller","46-55"
"518585","145","8","134.50","44","F","true","true","usa","chicago","1","3","6","3","864","6740.818181741792","2036.1640","0","1","0","0.15","","Family Traveller","26-45"
"518612","154","8","142.63","44","F","false","false","usa","chicago","1","6","10","6","3283.20","5363.055013774816","4387.83","0","0","2","","0.10","Business traveller","26-45"
"518629","264","8","311.75","49","F","false","false","usa","indianapolis","1","4","8","4","620","5121.173761560553","1569.04","0","0","0","","","Middle-aged frequent traveller","46-55"
"518639","112","8","104.13","34","F","false","false","usa","phoenix","1","1","2","1","96","1345.9158955983223","329.1","0","0","0","","","Dreamer","26-45"
"518642","97","9","82.11","71","F","true","false","usa","memphis","1","1","0","1","5346","","","0","0","0","","","Senior Traveller","56+"
"518694","132","8","124.00","41","F","false","false","usa","los angeles","1","2","2","2","3622","4345.230725968525","4296.92","0","0","0","","","Dreamer","26-45"
"518696","96","8","88.63","38","F","false","true","canada","winnipeg","1","1","0","1","396","","","0","0","0","","","Family Traveller","26-45"
"518711","184","9","152.44","45","F","true","false","usa","salt lake city","1","2","2","2","1073","1959.3407527992892","1502.92","0","0","0","","","Dreamer","26-45"
"518716","142","8","133.13","40","F","true","true","canada","montreal","1","2","2","2","4378.5","3793.867338938572","5007.0","0","0","1","","0.30","Family Traveller","26-45"
"518722","203","8","189.63","53","F","true","false","usa","tulsa","1","4","8","3","378.05","7751.186852548275","1709.79","0","0","1","","0.05","Middle-aged frequent traveller","46-55"
"518726","81","8","75.25","18","F","false","true","usa","oklahoma city","1","1","2","0","","1902.0116883251987","","0","0","0","","","Family Traveller","17-25"
"518735","81","8","76.75","29","F","false","true","usa","san francisco","1","1","0","1","1190","","","0","0","0","","","Family Traveller","26-45"
"518743","150","8","139.25","35","F","false","false","usa","washington","1","3","6","3","3579","6826.458431918985","5370.75","0","0","0","","","Middle-aged frequent traveller","26-45"
"518747","134","8","125.00","51","F","true","true","usa","los angeles","1","2","3","2","914","3958.9996901806085","2224.744","0","1","0","0.20","","Family Traveller","46-55"
"518751","169","8","156.75","33","F","false","false","usa","indianapolis","1","5","10","3","939.0","7448.181453170835","2780.95","0","0","2","","0.10","Young frequent traveller","26-45"
"518756","259","8","611.46","52","F","false","false","usa","boston","1","2","4","2","955","6840.906986766574","2189.69","0","0","0","","","Dreamer","46-55"
"518826","105","8","96.50","39","F","false","true","canada","montreal","1","1","2","1","514","1166.8025378443597","736.37","0","0","0","","","Family Traveller","26-45"
"518827","206","8","190.38","50","M","true","true","usa","los angeles","1","4","4","4","6906","5611.756609122529","7774.8975","0","2","0","0.15","","Family Traveller","46-55"
"518865","129","8","119.50","28","F","false","true","usa","long beach","1","3","5","3","1362","8102.649154584349","2504.97","0","0","0","","","Family Traveller","26-45"
"518866","116","8","108.63","55","F","true","false","usa","los angeles","1","3","6","3","752","10576.144238555711","2626.88","0","0","0","","","Middle-aged frequent traveller","46-55"
"518867","115","8","106.75","35","F","true","false","canada","toronto","1","2","4","2","638.90","6361.865644548568","2485.84","0","0","1","","0.05","Dreamer","26-45"
"518870","118","8","110.88","38","F","false","false","usa","los angeles","1","3","4","3","994","5773.306283550613","1923.34","0","0","0","","","Middle-aged frequent traveller","26-45"
"518894","101","8","93.50","50","F","false","false","usa","philadelphia","1","3","6","1","83.60","5901.358842773119","1156.42","0","0","2","","0.08","Middle-aged frequent traveller","46-55"
"518896","307","8","998.88","57","F","true","false","usa","chicago","1","3","4","3","7129","3543.621944437666","7762.77","0","0","0","","","Middle-aged frequent traveller","56+"
"518907","175","8","164.75","43","M","false","false","usa","san antonio","1","5","6","5","2675.90","6654.862239767423","3687.096","0","1","1","0.20","0.15","Middle-aged frequent traveller","26-45"
"518922","109","8","102.75","84","F","true","false","usa","sacramento","1","1","0","1","4332.00","","","0","0","1","","0.05","Senior Traveller","56+"
"518925","125","8","116.25","32","F","false","true","usa","shreveport","1","1","0","1","976","","","0","0","0","","","Family Traveller","26-45"
"518954","108","8","99.75","37","F","true","true","usa","new york","1","3","6","3","1147","6319.674857789551","1958.260","0","1","0","0.50","","Family Traveller","26-45"
"518956","160","9","131.78","48","F","true","false","usa","houston","1","2","2","2","1064.9","2549.498906058264","1485.74","0","1","2","0.10","0.15","Dreamer","46-55"
"518963","73","8","68.00","31","F","false","true","usa","san jose","1","2","3","2","642","3551.6853533657472","970.36","0","0","0","","","Family Traveller","26-45"
"518971","141","9","115.67","40","F","false","false","canada","quebec","1","2","4","2","139","3304.4230259046826","731.412000000000014972","0","1","0","0.40","","Dreamer","26-45"
"518998","151","8","141.50","47","F","true","true","usa","st. petersburg","1","3","6","3","624.2","5485.918583768193","1614.03","0","0","1","","0.10","Family Traveller","46-55"
"519014","133","8","123.00","39","F","false","false","usa","portland","1","4","4","3","5241.0","2849.894267839113","5748.69","0","0","1","","0.10","Middle-aged frequent traveller","26-45"
"519059","117","8","108.63","27","F","false","true","canada","victoria","1","2","4","2","697.8","6484.2193900745715","1950.9025","0","1","1","0.15","0.10","Family Traveller","26-45"
"519079","146","8","136.00","50","F","false","false","usa","phoenix","1","5","7","4","5776.0","12944.140775181215","7647.7520","0","2","1","0.08","0.10","Middle-aged frequent traveller","46-55"
"519089","126","8","117.00","34","F","false","true","usa","philadelphia","1","3","6","2","728","18920.27942562837","3590.10","0","1","0","0.10","","Family Traveller","26-45"
"519091","90","8","84.25","54","F","true","false","usa","san francisco","1","2","2","2","6504","4029.3813616919424","8091.2","0","1","0","0.05","","Dreamer","46-55"
"519096","153","8","143.13","34","F","false","true","usa","tampa","1","2","4","2","840.25","2863.350467488598","1256.6130","0","2","1","0.13","0.05","Family Traveller","26-45"
"519114","198","8","184.50","39","F","false","true","usa","san antonio","1","3","6","3","2083","7349.565694511339","3342.4280","0","1","0","0.05","","Family Traveller","26-45"
"519117","133","8","124.63","46","F","true","true","usa","san antonio","1","4","8","4","2501.45","6272.653345577173","3516.0650","0","2","1","0.15","0.05","Family Traveller","46-55"
"519137","108","9","89.44","51","F","false","false","usa","houston","1","3","6","3","1684.95","5933.712181035855","3192.18","0","0","2","","0.05","Middle-aged frequent traveller","46-55"
"519140","187","8","175.50","56","F","true","false","usa","new york","1","5","8","5","2191","3068.957790429918","2826.71","0","0","0","","","Middle-aged frequent traveller","56+"
"519171","139","9","116.00","48","F","false","true","usa","austin","1","2","4","1","868","4733.65387522685","2043.78","0","0","0","","","Family Traveller","46-55"
"519191","227","8","212.50","21","M","false","false","usa","tampa","1","1","0","1","1808.80","","","0","0","1","","0.05","Dreamer","17-25"
"519205","117","8","108.63","45","F","true","false","usa","santa ana","1","2","4","2","662.60","5746.673088349894","1654.10","0","0","1","","0.05","Dreamer","26-45"
"519210","130","9","108.78","45","M","true","false","usa","san antonio","1","4","4","3","1514","4426.244466634773","2286.61","0","0","0","","","Middle-aged frequent traveller","26-45"
"519211","131","8","122.75","37","F","true","false","usa","san antonio","1","5","7","5","1643","10846.18389805732","3227.23","0","1","0","0.30","","Middle-aged frequent traveller","26-45"
"519248","126","8","115.88","27","F","true","true","usa","richmond","1","1","2","1","3505.50","671.1428973308616","3846.25","0","0","1","","0.05","Family Traveller","26-45"
"519254","152","8","141.50","31","F","false","false","usa","tucson","1","7","12","7","4781.8","15852.991490245771","8149.97","0","0","1","","0.10","Young frequent traveller","26-45"
"519260","177","8","165.00","27","F","false","true","usa","los angeles","1","3","4","3","945","6766.131522077942","2033.69","0","1","0","0.05","","Family Traveller","26-45"
"519267","92","9","76.78","47","F","false","false","usa","portland","1","1","2","1","65","1849.246092980837","426.38","0","0","0","","","Dreamer","46-55"
"519285","140","8","129.38","31","F","false","false","usa","portland","1","4","6","4","1181","9604.539582421363","2801.17","0","0","0","","","Young frequent traveller","26-45"
"519313","55","8","50.88","24","M","false","true","usa","san diego","1","1","2","1","452","2561.9712020545817","934.88","0","0","0","","","Family Traveller","17-25"
"519335","108","10","79.40","64","F","true","true","usa","tucson","1","2","0","2","1534","","","0","0","0","","","Senior Traveller","56+"
"519348","159","8","146.00","46","M","false","false","usa","new york","1","3","6","3","737.5","3871.3092014795147","1408.98","0","0","1","","0.10","Middle-aged frequent traveller","46-55"
"519353","103","8","96.75","69","F","false","false","usa","phoenix","1","1","0","1","1092","","","0","0","0","","","Senior Traveller","56+"
"519357","130","9","106.67","45","F","false","true","usa","philadelphia","1","5","10","4","1267","3731.253359470981","1955.4005","0","1","0","0.05","","Family Traveller","26-45"
"519368","68","9","57.00","20","F","false","true","usa","atlanta","1","1","2","1","198","1090.0004072477632","405.24","0","0","0","","","Family Traveller","17-25"
"519383","82","9","131.86","33","F","false","false","usa","fayetteville","1","1","0","1","1140","","","0","0","0","","","Dreamer","26-45"
"519392","120","8","112.75","58","F","true","false","usa","fort worth","1","2","4","1","262","4747.989651294125","1049.34","0","1","0","0.10","","Dreamer","56+"
"519393","82","8","76.88","50","F","false","true","usa","chicago","1","3","4","2","538","5099.49060229309","1441.29","0","0","1","","0.20","Family Traveller","46-55"
"519412","132","8","122.50","51","F","true","false","usa","houston","1","2","2","2","720","415.9182058054466","787.83","0","0","0","","","Dreamer","46-55"
"519419","76","9","63.56","34","F","false","true","usa","fresno","1","1","2","1","576","1673.066962257089","871.76","0","0","0","","","Family Traveller","26-45"
"519430","129","8","120.13","35","F","false","false","usa","new york","1","2","4","2","1199.75","3316.8094714542644","1992.46","0","0","1","","0.15","Dreamer","26-45"
"519446","117","8","107.25","48","F","true","false","usa","los angeles","1","4","8","3","1596","10266.085387104133","3306.98","0","0","0","","","Middle-aged frequent traveller","46-55"
"519469","397","8","1084.13","35","M","false","false","usa","nashville","1","2","2","2","1078.65","1187.193473439672","1323.25","0","0","1","","0.35","Dreamer","26-45"
"519515","108","8","100.00","52","M","true","true","usa","indianapolis","1","4","6","3","5762.00","6136.149085883833","6724.046","0","1","2","0.20","0.13","Family Traveller","46-55"
"519529","97","8","89.13","26","M","true","true","canada","windsor","1","1","2","1","96","863.6019636829075","269.81","0","0","0","","","Family Traveller","26-45"
"519532","121","9","100.33","44","F","false","false","canada","quebec","1","3","6","3","588","5571.604684974401","1941.39","0","0","0","","","Middle-aged frequent traveller","26-45"
"519541","108","8","100.63","48","M","true","false","usa","san francisco","1","2","4","2","453.90","5134.552335248815","1432.54","0","0","1","","0.15","Dreamer","46-55"
"519554","129","9","105.89","33","F","false","true","usa","seattle","1","3","6","3","2760","8446.91659011795","4290.01","0","0","0","","","Family Traveller","26-45"
"519595","119","8","110.25","43","M","false","false","usa","los angeles","1","4","8","3","674","13250.5302778029","2722.3745","0","1","0","0.15","","Middle-aged frequent traveller","26-45"
"519596","135","8","126.75","41","F","true","true","usa","fayetteville","1","2","4","2","801","4374.7209397046445","1574.93","0","0","0","","","Family Traveller","26-45"
"519604","98","8","91.38","55","F","false","false","usa","burlington","1","3","6","3","1400","2106.1822459159694","1774.51","0","0","0","","","Middle-aged frequent traveller","46-55"
"519626","148","8","137.13","47","M","false","true","usa","cleveland","1","3","6","3","1482","3569.4358014751215","2138.48","0","0","0","","","Family Traveller","46-55"
"519631","178","8","165.88","51","F","false","false","usa","san francisco","1","6","12","6","2066.5","7801.90568945816","3448.57","0","0","1","","0.30","Business traveller","46-55"
"519664","220","8","203.75","53","F","true","true","usa","riverside","1","2","4","2","1392.8","2023.044628432425","1808.79","0","0","1","","0.10","Family Traveller","46-55"
"519694","209","8","193.75","33","F","false","false","canada","ottawa","1","4","8","4","994","8198.802829817798","2507.15","0","0","0","","","Young frequent traveller","26-45"
"519695","128","8","120.50","39","F","false","false","usa","houston","1","3","4","3","1838","4641.959484212275","2611.09","0","0","0","","","Middle-aged frequent traveller","26-45"
"519706","93","8","84.88","63","F","false","true","canada","victoria","1","1","0","1","5443.2","","","0","0","1","","0.20","Senior Traveller","56+"
"519709","171","9","207.56","32","F","true","false","usa","chicago","1","4","8","2","902","3670.6846271595086","1541.3305","0","1","0","0.05","","Young frequent traveller","26-45"
"519718","298","8","752.57","52","F","true","true","usa","buffalo","1","3","4","3","1953","2330.856508210601","2380.78","0","0","0","","","Family Traveller","46-55"
"519722","90","8","83.50","29","F","true","true","usa","new york","1","3","2","2","2520","2181.571451323862","3691.92","0","0","0","","","Family Traveller","26-45"
"519725","134","8","124.50","41","F","true","true","usa","louisville","1","2","2","2","567.45","1267.567241390321","800.33","0","0","1","","0.05","Family Traveller","26-45"
"519726","73","8","68.50","44","F","true","false","usa","milwaukee","1","2","4","2","772","2330.3395225276095","1210.41","0","0","0","","","Dreamer","26-45"
"519747","297","8","867.66","45","M","true","false","usa","columbus","1","5","9","5","3483.70","8560.319552671866","5186.132","0","1","1","0.10","0.05","Middle-aged frequent traveller","26-45"
"519769","99","8","92.25","41","O","true","true","usa","atlanta","1","3","6","3","968.0","5458.620056397346","1827.7880","0","1","1","0.15","0.20","Family Traveller","26-45"
"519774","132","8","122.63","55","F","false","true","usa","las vegas","1","3","4","3","1914.6","4030.5135244546946","2576.38","0","1","1","0.10","0.20","Family Traveller","46-55"
"519787","305","9","887.44","18","F","false","true","canada","edmonton","1","1","0","1","1792","","","0","0","0","","","Family Traveller","17-25"
"519799","124","8","116.25","38","F","false","true","usa","bakersfield","1","5","10","3","1874","13330.42371484913","3997.036","0","1","0","0.20","","Family Traveller","26-45"
"519846","169","9","140.67","58","F","false","true","usa","brownsville","1","4","5","4","7592","7782.348075153224","9073.6615","0","1","0","0.15","","Family Traveller","56+"
"519848","163","9","134.67","44","F","false","false","usa","los angeles","1","4","8","4","2223","8845.894526907377","3941.51","0","0","0","","","Middle-aged frequent traveller","26-45"
"519853","89","8","82.25","42","F","false","true","usa","new york","1","2","4","1","580","1964.6706176489952","1071.1440","0","1","0","0.05","","Family Traveller","26-45"
"519859","107","8","99.25","42","F","false","false","usa","san diego","1","5","10","4","5366.50","14785.62615413608","8624.138","0","2","1","0.10","0.05","Middle-aged frequent traveller","26-45"
"519885","135","8","126.13","28","F","false","false","usa","houston","1","3","4","3","1927","4496.772555408592","2929.32","0","1","0","0.05","","Young frequent traveller","26-45"
"519888","168","8","155.38","40","F","false","false","usa","las vegas","1","4","6","4","1154.50","5824.157559596583","2226.30","0","0","2","","0.20","Middle-aged frequent traveller","26-45"
"519893","208","9","172.00","43","F","true","false","usa","spokane","1","4","6","4","2188","8649.83073773103","4960.72","0","0","0","","","Middle-aged frequent traveller","26-45"
"519896","247","9","204.67","48","F","true","false","usa","miami","1","3","6","3","5760.30","24388.391800898895","11894.08","0","0","2","","0.15","Middle-aged frequent traveller","46-55"
"519905","111","8","102.13","42","F","true","false","canada","montreal","1","2","4","2","2818","3838.8837358087158","3530.21","0","0","0","","","Dreamer","26-45"
"519911","179","9","148.22","40","F","false","false","canada","toronto","1","6","12","6","3298","10755.32211257924","5167.354","0","1","0","0.10","","Business traveller","26-45"
"519912","138","8","128.38","45","M","false","false","usa","houston","1","4","6","4","2043","7481.862158574195","2898.4145","0","1","0","0.15","","Middle-aged frequent traveller","26-45"
"519955","124","8","115.88","38","F","false","false","usa","orlando","1","2","4","2","1101","5767.867683437136","1980.63","0","1","0","0.30","","Dreamer","26-45"
"519957","124","8","115.63","54","F","true","false","usa","new york","1","2","3","2","502","7985.108001565473","1565.3940","0","1","0","0.05","","Dreamer","46-55"
"519961","149","9","122.11","31","F","false","false","usa","new york","1","3","6","3","676","5352.084386626613","1523.33","0","0","0","","","Young frequent traveller","26-45"
"519965","149","8","138.63","39","M","false","true","usa","oakland","1","3","6","3","2121.0","7991.525881985943","3396.743","0","1","1","0.10","0.10","Family Traveller","26-45"
"520054","152","8","143.25","35","F","false","true","usa","fort worth","1","1","2","1","287","286.9622402868165","338.23","0","0","0","","","Family Traveller","26-45"
"520063","161","11","108.82","38","F","false","true","usa","san antonio","1","2","4","2","140","3041.8705759043555","662.58","0","0","0","","","Family Traveller","26-45"
"520097","152","8","143.13","52","F","true","false","usa","louisville","1","4","8","3","464","4650.025232414924","1207.652","0","1","1","0.20","0.05","Middle-aged frequent traveller","46-55"
"520106","151","8","138.88","27","F","false","true","usa","salt lake city","1","1","2","1","490","1100.0034466627365","675.18","0","0","0","","","Family Traveller","26-45"
